"Waist Circumference, Pref (mm)",Chest Circumference (mm),Bust/Chest Circumference Under Bust (mm),Neck Base Circumference (mm),"Hip Circumference, Maximum (mm)",Crotch Height (mm),Thigh Circumference (mm),Shoulder Breadth (mm),"Waist Height, Preferred (mm)",Arm Length (Shoulder to Wrist) (mm),Chest Girth (Chest Circumference at Scye) (mm),"Ankle Ht Rt (Malleolus, Lateral) (mm)",Malleolus Med Rt (mm)
0.3940490722656307,0.6468566894531165,0.3495422363281335,0.5820831298828111,1.1469421386718892,3.167004394531247,1.1880859374999986,2.1957153320312486,0.9194396972656449,0.8879211425781293,1.4681640624999943,0.5341548919677734,0.17807769775390625
0.8918579101562614,4.742248535156236,0.4623718261718892,0.2603698730468764,3.8727783203124915,3.2183288574218807,1.801849365234375,3.7281158447265597,2.370666503906236,0.6239929199218821,7.625653076171872,0.536479675292969,0.39404812622070295
0.08543701171875284,4.948547363281236,3.384533691406247,7.597393798828122,0.19699707031250568,5.497247314453119,1.636761474609365,0.1925201416015625,2.942089843749997,0.47572631835937784,1.2058532714843864,0.1304881896972656,0.09048144531249935
0.7550598144531335,0.4210449218749943,2.9818176269531307,1.5917419433593736,4.208239746093767,1.9189453125,1.4362731933593764,0.08117980957030824,0.6420654296874915,2.6146484375000014,1.33868408203125,0.41025152587890634,0.3455618286132811
7.529156494140651,8.388891601562491,5.054681396484369,0.8273071289062486,1.17626953125,0.3609680175781307,4.4331115722656165,2.0359954833984375,2.082275390625,3.8607177734375,5.35986328125,0.7866720581054691,0.33736004638672057
6.040960693359374,0.6723510742187528,2.856689453125,1.0006256103515625,2.9117553710937614,0.6347106933593665,3.8658447265625,1.3254333496093764,1.1915466308593636,1.930145263671868,2.974230957031253,0.16329154968261772,0.5222763061523441
1.6033081054687557,0.7319885253906193,0.5944152832031335,0.44446105957031534,4.146783447265648,6.084362792968747,3.4118896484375014,0.45780639648437216,3.94024658203125,0.10860595703124432,1.3725158691406278,0.5115209960937506,0.5200384216308596
8.553881835937503,2.623840332031236,5.9019775390625,1.3748931884765625,4.5090087890624915,5.7252197265625,0.5480590820312585,3.390594482421882,2.599169921875003,1.191510009765615,3.424304199218767,0.29769535827636684,0.19640832519531237
12.74663696289062,8.96826171875,5.916369628906253,0.6285186767578068,0.36302490234376705,7.4606994628906165,3.1050781249999915,2.884979248046875,11.229748535156247,2.9934326171875085,8.225451660156239,0.25105468749999993,0.7662213134765619
11.83306274414062,8.347680664062494,1.444567871093767,0.257070922851554,0.52508544921875,0.9382568359374943,1.9348083496093693,3.0395477294921918,1.5064270019531136,2.2984619140625,3.375506591796878,0.051934051513672586,0.19812622070312447
9.640612792968767,5.0018676757812415,3.0362548828125,5.201647949218753,2.220410156249997,4.998687744140625,0.8949157714843778,3.0471038818359375,2.508776855468767,0.198944091796875,0.5894409179687443,0.9014829101562496,0.1773553161621102
2.766186523437497,3.327832031249997,6.0500244140624915,2.551177978515625,0.8772216796874943,1.8346984863281222,0.32743530273437216,3.442819213867182,0.965863037109358,0.31404418945312784,2.7837585449218807,0.17198507690429743,0.11495315551757823
0.9400573730468693,3.6119384765625,1.1335937500000028,2.259002685546875,0.19455566406250568,1.18450927734375,1.147918701171882,1.6273010253906293,2.621105957031247,0.22977294921874858,2.415771484375,0.18073959350585955,0.5895701293945308
9.929473876953125,4.728265380859369,0.14863281250001137,1.233633422851561,4.310034179687506,1.302215576171875,1.5201904296875028,1.0537689208984418,0.9112915039062557,0.297332763671875,3.08538818359375,0.49855957031249964,0.05480422973632848
1.1490539550781307,1.96295166015625,3.17071533203125,1.1654724121093736,3.0936401367187614,1.8776672363281222,0.24739990234375142,0.23304138183593892,2.0395751953124943,0.05665283203124716,2.522503662109372,0.2988876190185552,0.5208256225585934
1.1756652832031307,0.12109375,0.033544921874991473,0.8608184814453068,1.3051940917968778,2.849884033203125,0.54266357421875,0.26466064453124716,2.5206298828125,0.3678344726562486,1.7115478515625,0.08281182861328062,0.12026028442382852
1.2248291015625057,2.112945556640625,0.38334960937498863,0.5508209228515639,1.4532836914062557,0.762481689453125,2.5460937500000043,1.6382049560546932,0.12128906249999716,1.7077758789062472,0.9650634765625057,0.7867457885742191,0.31294610595703176
2.2000793457031307,1.302947998046875,3.104510498046878,0.3417419433593736,1.3150756835937614,0.6090026855468835,4.677758789062501,3.158374023437503,3.9591613769531193,1.5680725097656278,0.7039123535156335,0.3658471679687496,0.24970678710937477
2.1983093261718807,0.08060302734374147,4.501434326171875,2.106555175781253,2.014178466796892,1.0264221191406335,3.4988037109375014,1.0785003662109318,3.1556762695312415,0.5042846679687543,2.0852905273437443,0.26161807250976565,0.8422671508789064
3.705761718749997,2.8510803222656165,0.799163818359375,1.0085510253906307,2.0489501953125,4.880303955078119,0.44718627929687926,0.7690216064453139,4.228082275390619,1.497833251953118,2.3145812988281307,0.1732172393798832,0.8630370178222657
2.1385986328124886,1.4502258300781108,0.665618896484375,2.029776000976561,0.45360107421876705,1.6425231933593807,0.5478332519531222,1.5109924316406236,0.6761535644531165,0.4070678710937514,3.1780456542968807,0.18084564208984322,0.12754058837890625
2.187518310546878,2.8890136718749915,3.7708190917968807,2.618325805664064,0.5093017578125085,2.123809814453125,0.22142333984373863,2.8299926757812486,3.6356079101562386,1.931304931640625,1.2796691894531165,0.7605444335937497,0.9843568725585943
6.650732421875006,0.22728881835936932,0.19309692382812216,1.5817291259765582,2.0140380859375,5.21630859375,2.223095703124997,1.9685821533203196,9.763812255859378,3.4842163085937514,1.7237304687500057,0.07449722290039062,0.24754104614257777
0.6510009765625,4.421887207031247,3.8625427246093835,0.7685302734374986,1.5043029785156392,0.04168701171875,0.8423278808593722,0.0739288330078125,0.85614013671875,0.69268798828125,5.826489257812511,0.2516374511718755,0.48916607666015555
0.6710693359375028,1.758258056640642,0.19889526367187216,1.4235961914062543,1.130169677734358,1.0237792968750057,1.098541259765625,0.6853424072265639,2.0315795898437585,0.032049560546880684,2.3625732421874943,0.9507744750976554,0.9018963317871105
6.114959716796875,1.3589111328125085,0.0078125,2.7836029052734403,3.310229492187503,0.2924255371093807,0.15680541992188068,1.964730834960939,0.4139770507812415,1.7313476562500014,0.40134887695312216,0.30539694213867197,0.5130521545410165
0.47374267578125284,6.084246826171878,8.84502563476562,1.688333129882814,2.3526611328125,0.8734863281249972,1.9531494140625014,0.45340270996094034,2.2091308593749943,1.088824462890635,6.1093994140625085,0.44973440551757804,0.21475106811523403
5.881030273437503,1.5150390624999943,1.8453430175781307,1.0476104736328082,0.3353027343750057,2.5836242675781165,0.5081848144531165,1.3010833740234418,1.3393737792968778,0.5342163085937486,0.9084411621093835,0.06754777526855449,0.3058988647460934
0.382476806640625,0.46892089843750284,2.24365234375,0.8406311035156264,3.0999633789062386,1.0371887207031278,1.1668945312500014,1.253121948242189,1.2011962890625085,1.4105895996093736,6.12701416015625,0.31900787353515625,0.23532562255859268
12.925134277343759,2.983233642578128,2.300384521484375,2.74359130859375,1.095001220703125,1.2951232910156278,3.7509643554687457,0.8163818359374986,3.858306884765625,2.3212707519531293,2.3541931152343665,0.3327548522949222,0.37229168701171833
8.14215698242188,6.22271728515625,3.502148437499997,1.5417755126953097,4.0965820312500085,0.153594970703125,4.123156738281253,3.9668853759765597,2.70194091796877,1.6334960937499972,1.9167968749999886,0.150696807861328,1.161013488769532
8.772430419921875,5.656665039062503,0.5111206054687472,2.7475616455078153,0.512939453125,0.3579345703124943,1.248077392578125,1.1949188232421832,0.42490844726562216,0.9864440917968835,0.22868041992188637,0.09622421264648473,0.3822212219238281
1.4607666015625114,1.9774047851562528,0.24810180664061932,1.2854156494140625,1.1325927734374943,1.1490539550781165,2.2503112792968736,0.004357910156244316,0.18210449218749147,1.8576538085937457,0.404815673828125,0.26282952880859334,0.20961572265624984
0.4928649902343807,5.797045898437503,3.1970153808593835,2.705230712890625,0.14898681640625,0.194305419921875,1.2459533691406222,0.3824310302734446,3.4000793457031193,0.19525756835936647,13.134515380859384,0.0028882141113273363,0.46465884399414126
19.801367187500006,17.200347900390625,14.234265136718747,2.7127746582031165,6.694421386718744,1.8336364746093636,4.165112304687504,4.7964324951171875,4.7415771484375,0.3122253417968821,9.784387207031244,0.3769958496093748,0.7028892517089833
1.113006591796875,5.4434448242187585,2.7467712402343807,3.400106811523436,1.2593505859374972,1.538848876953125,0.883453369140625,0.47587280273437926,2.17474365234375,1.8582275390624972,0.920013427734375,1.17826156616211,1.6460327148437504
8.482257080078114,2.814648437499997,2.098071289062503,0.6109802246093778,2.8119750976562443,2.437774658203125,4.03839111328125,4.05887145996094,2.7414794921875085,0.94940185546875,1.0265625000000114,0.4497637023925787,0.29729605102539125
0.7537658691406222,2.187335205078128,1.8658203125000057,0.7571868896484375,0.9673645019531278,0.36384277343749716,1.4337280273437543,2.58563232421875,1.9203857421874915,0.3658203124999986,3.8739562988281335,0.010035217285156328,0.07402282714843711
5.742755126953128,1.6127990722656307,0.4899963378906165,0.6870941162109361,1.0764038085937386,1.1223876953124972,2.1353576660156293,0.361795043945321,1.9001708984375085,0.01776733398437358,3.5411560058593636,0.14880104064941424,0.47146682739257884
3.266033935546872,2.7082153320312443,2.5657592773437585,6.623281860351561,0.9928466796875028,0.24255981445313068,1.7886718749999986,4.615429687499997,1.6755493164062614,2.3364379882812543,0.5402282714843807,0.6835590362548825,0.1263768005371091
5.397241210937494,3.7268737792968665,1.9514892578124972,3.0281005859375014,3.153796386718767,1.9843872070312472,3.29205322265625,1.712789916992186,0.8241333007812415,1.5352355957031136,1.0519531249999972,0.4341392517089835,0.42218627929687536
1.7070434570312472,5.081774902343753,2.960131835937503,1.567086791992189,1.7278564453124972,5.493029785156253,0.6889404296875057,1.1797363281249957,2.2128662109375057,0.6535705566406236,3.2762390136718693,0.4518181152343743,0.40493014526366977
2.3812927246093665,0.985748291015625,1.6116882324218693,1.3407501220703253,2.640026855468747,1.050628662109375,2.4224487304687514,0.6530029296874957,4.3873352050781165,0.024548339843754263,1.49798583984375,0.09397354125976509,0.6771011352539062
3.039135742187497,1.1685791015625,0.08176269531250568,1.834249877929686,1.150054931640625,1.3082397460937472,1.586669921875,0.6688293457031236,1.0085632324218778,2.06378173828125,1.6604553222656193,1.0261886749267575,0.1679883728027347
1.7867980957031193,1.1278869628906278,0.04636840820313637,3.9132019042968835,0.2570129394531193,0.5840576171874972,1.05560302734375,1.568115234375,2.0001586914062415,0.6285339355468693,2.488323974609372,0.7702521057128902,0.04924337768554654
0.13661499023437784,0.15050659179686932,2.9511596679687386,1.7690368652343693,0.13519287109375,1.2286804199218722,2.1929565429687514,0.8523986816406222,1.8549072265625028,3.539996337890635,2.7513061523437585,0.17510337829589862,0.3219940185546877
2.100543212890628,8.129675292968756,0.57159423828125,0.5257415771484446,6.101708984374994,2.733776855468747,4.300988769531251,0.5287353515625028,0.7277465820312301,0.7876159667968778,4.437188720703119,0.8818813781738273,0.39152401733398356
9.605816650390622,3.048901367187497,2.5764221191406165,0.4216827392578111,2.4412109374999886,0.048065185546875,2.413128662109372,0.3236083984375,1.2246459960937557,0.79498291015625,1.5768615722656278,0.22847058105468765,0.7754661865234365
3.809710693359378,1.7093322753906506,3.0020996093750085,2.2317535400390582,2.6231445312500057,2.241162109374997,2.4803100585937514,3.2719573974609375,5.599566650390614,0.4008728027343835,2.844982910156247,0.23865567016601563,0.8811626281738283
2.283801269531253,2.494122314453122,2.610028076171872,3.1008544921875014,3.3962646484374943,1.838409423828125,0.9243896484374972,0.7545318603515625,1.3941894531249943,0.010211181640627842,0.8062316894531278,0.3162109375000002,0.2670707702636719
7.850982666015639,5.52545166015625,5.353051757812494,1.9954833984375,7.987170410156239,2.4861083984375085,8.941357421875011,0.8623626708984347,4.79638671875,3.9056152343749986,5.391540527343764,1.1560732727050773,1.544806091308594
0.64239501953125,1.2316772460937528,2.1551513671875,2.660989379882814,0.2539001464843693,0.2846740722656307,0.99658203125,1.4584930419921847,0.0003784179687613687,1.84600830078125,1.8146911621093693,0.615447235107422,0.3575271606445307
3.805590820312503,5.910888671875,0.5763732910156278,3.735910034179689,1.18927001953125,2.5224609375,0.007910156250005684,1.896066284179689,0.8839233398437614,1.9622680664062457,4.242327880859378,0.07306668090820256,0.6676190490722664
0.46818847656248863,4.255053710937503,11.155889892578116,2.6619812011718693,3.708264160156247,2.539385986328128,1.572723388671882,2.1694763183593793,3.283862304687503,1.945068359375,8.084442138671875,0.23804043579101464,0.6000087890624997
2.805145263671875,1.16082763671875,1.7144775390625,1.1453399658203125,0.034521484375005684,1.0102661132812472,1.2829650878906236,2.6917877197265625,1.5602783203124915,1.1961242675781278,2.285998535156253,0.047799301147461115,0.5869636535644531
0.1944580078125,2.0573486328124915,0.9033081054687528,0.08932189941406676,2.3989013671875057,2.240802001953128,1.673095703125,0.5527984619140653,1.6608154296875028,3.7893127441406307,1.1908996582031364,0.10594673156738299,0.21218109130859375
0.0058532714843835265,0.48627929687501137,1.4867004394531165,1.4573974609375,0.8030578613281278,0.507598876953125,0.18683776855468892,0.7738311767578168,0.41016845703123295,0.8921020507812472,0.5171081542968778,0.20194931030273366,0.2910186767578127
0.646026611328125,0.659820556640625,1.6797302246093722,1.6419830322265554,0.5848632812499943,0.8202880859374915,2.2714294433593665,2.1043762207031236,0.30535888671875,1.0594238281249986,3.427825927734375,0.4263346557617185,0.5628138427734379
4.5399414062500085,2.751434326171875,0.6216308593749886,2.014721679687497,4.478912353515639,1.3845153808593835,4.412481689453131,0.8303405761718778,4.645764160156247,1.701263427734375,1.7451232910156307,1.2615161132812496,1.1381383056640626
0.11891479492187784,1.639617919921875,3.5859375,1.5182159423828097,8.046679687499989,4.0775146484375,3.5202880859375014,0.8472015380859332,1.6239257812499943,3.5779052734374943,1.0096069335937585,0.36279182434082013,0.16713180541992223
0.293975830078125,2.8598388671874915,4.738177490234378,0.3338531494140611,3.0496582031249915,1.9608276367187472,0.6018798828125114,1.0083465576171946,1.0865295410156222,0.12499389648437642,5.976464843749994,0.19816258239746087,1.3312420043945314
2.969451904296875,1.6914916992187585,0.18250122070313068,2.872445678710946,0.8429443359374886,1.1376708984374915,2.371624755859365,0.041983032226553973,0.26362304687499716,0.12606201171874432,2.5519775390624915,0.5341917114257813,0.7444031066894521
9.138684082031247,5.818756103515639,3.500335693359375,2.211404418945314,2.488330078125003,1.189483642578125,0.8727539062499972,1.5341247558593736,1.301715087890642,1.9847412109375,0.6980468749999886,0.6463798522949222,0.3220504760742191
1.0838195800781278,3.8731140136718807,1.9530761718749972,2.573068237304689,1.9510742187499943,1.0128967285156278,0.90399169921875,3.5524841308593764,3.21456298828123,1.254486083984375,3.319415283203128,1.2879942169189453,0.7948520812988269
1.859869384765645,2.348937988281236,3.0430480957031136,5.002716064453125,6.747448730468761,1.1044494628906278,4.931677246093756,2.625567626953128,3.151049804687503,2.026354980468753,0.09506835937500568,0.8329217224121095,0.37397039794922016
6.018267822265621,2.398571777343747,2.3904479980468665,1.5635864257812457,2.5016418457031193,5.843890380859378,3.558990478515625,2.7089599609374986,5.7653869628906165,1.111602783203118,2.6888671874999943,0.03978271484375018,0.38479690551757795
4.988250732421875,1.6981384277343778,0.27305297851562216,0.05496520996094034,1.0473876953124943,6.097332763671872,2.8872436523437486,0.0145263671875,6.879638671875,2.0020385742187514,2.1201416015624943,0.7738594055175776,0.05429611206054741
0.056146240234369316,4.540393066406253,3.000476074218753,0.6253906250000014,2.2434936523437727,2.222216796875003,1.0061828613281207,2.151834106445314,0.20986328125000853,1.6235229492187457,2.588122558593753,0.2002863464355471,0.3073312988281245
7.898345947265625,2.7418457031249943,1.3421875000000085,0.5309295654296875,3.371124267578125,1.0951354980468722,0.76702880859375,0.07589111328125142,5.128552246093761,0.03757324218749858,3.994403076171878,0.5834594726562496,0.24295120239257795
4.389288330078131,0.6557983398437415,0.6716247558593693,0.5230834960937472,3.5160888671874915,1.8272888183593636,1.1206420898437486,0.6468109130859361,2.5908081054687386,1.3773193359375,0.5691650390624972,0.6204271087646491,0.43496679687499995
3.6535522460937386,0.7000671386718835,2.43035888671875,0.3169189453125014,4.093859863281239,1.1331604003906222,4.380023193359378,1.5321411132812557,0.7051025390624943,4.550006103515628,2.3517700195312443,0.5388447570800778,1.0005513916015634
1.5915954589843722,5.008062744140631,3.171154785156247,0.22304077148437074,2.4615234375000057,0.8221252441406222,0.40638427734374716,1.2989257812500057,0.9493774414062273,2.8714355468749986,2.7170959472656335,0.5765266418457031,0.2667488098144526
3.597332763671872,0.47813720703123863,2.1021362304687443,0.4421020507812514,1.0098144531250028,2.0714050292968693,2.0902160644531165,0.06284484863281392,0.49580078124999716,0.4161132812499986,0.94000244140625,0.2504548034667966,1.0438925781250017
0.26100463867187784,3.5550537109375,2.314739990234372,1.281167602539064,3.173510742187503,6.410241699218744,4.393383789062497,0.21600646972655824,3.275628662109355,3.7718505859375,1.8398254394531222,0.45886459350585973,0.09734115600585991
3.1240478515624943,0.41898803710935795,4.63360595703125,0.36079101562499716,6.501574707031239,0.6024841308593665,4.0316223144531165,0.5067047119140611,1.2110900878906392,1.23992919921875,2.2288879394531307,0.32006857299804725,0.16288934326171933
6.538250732421872,3.6014526367187614,6.246081542968739,0.7158691406249957,5.8575683593750085,1.0015502929687443,0.30756835937499716,1.439788818359375,1.3752685546874943,0.06063232421875142,5.082635498046869,0.38619277954101605,0.5900177917480462
8.856494140624996,4.327423095703125,3.3071960449218665,2.8150146484375043,0.9794982910156449,2.426483154296875,2.83026123046875,2.515399169921878,3.297283935546872,1.6078918457031293,6.916961669921875,0.542744064331055,0.475372314453125
2.1292175292968807,1.8346130371093778,3.405169677734378,1.9858276367187528,1.1526489257812358,0.7614318847656278,1.4691162109375,1.7660064697265625,0.3466430664062301,4.572229003906251,0.356109619140625,1.1952518920898436,0.029858978271485093
11.061877441406239,6.494006347656239,11.74694213867187,9.149349975585942,1.3072509765625,2.4611267089843807,6.480291748046881,1.6072875976562528,5.372467041015639,1.5917907714843835,7.173907470703128,0.5173537750244135,1.1191863708496097
7.0631164550781165,5.6837524414062415,4.9683898925781165,0.8904663085937514,3.4763671874999886,1.8630554199218778,0.164215087890625,1.8017669677734318,1.8871582031249972,1.9446350097656264,0.4014343261718807,0.9809922180175787,0.15201882934570143
2.646710205078122,2.109667968750003,2.350494384765625,1.9876861572265625,2.89156494140623,3.709277343750003,3.9337097167968835,3.854867553710939,3.6902099609375085,1.0570129394531236,4.359136962890631,0.16494140624999964,0.261556243896484
1.3540100097656165,0.4797607421875085,0.08765258789063068,0.7971466064453097,0.7727600097656477,2.164141845703128,0.7636535644531222,1.1422882080078125,0.26924438476562784,1.0679443359374972,1.5922302246093807,0.25085418701171847,0.49363748168945243
1.0840515136718665,1.319305419921875,2.411834716796875,1.2178619384765597,5.4098266601562415,0.42710571289062216,3.51055908203125,1.522064208984375,0.007531738281230105,1.51116943359375,1.364654541015625,0.6281578369140624,0.8077865905761712
3.120898437500003,0.5060607910156278,2.02447509765625,0.36040039062499574,2.160888671875,5.252593994140625,1.5996459960937486,0.8839447021484332,5.124487304687506,2.5127319335937486,0.23262329101562784,0.17492294311523438,0.22310104370117134
0.030053710937494316,1.7844360351562614,0.20222167968749716,0.591705322265625,0.09030761718750568,4.504876708984369,1.3437988281249957,0.3083801269531179,5.6129150390625,2.0045166015625,0.9304382324218778,0.5695709228515629,0.17435760498046893
2.96527099609375,0.8454345703124915,5.720629882812503,0.7254302978515597,1.318328857421875,1.1291259765625057,3.147796630859375,0.6207061767578139,0.074798583984375,1.980133056640625,2.019390869140622,0.2698896636962891,0.541555664062499
2.6548645019531136,1.0622924804687415,2.402575683593753,2.260937499999997,2.6954345703125,0.776092529296875,0.4496520996093736,0.6578399658203153,1.7804077148437614,1.669647216796882,0.41447143554687216,0.5042976379394535,0.7929946899414064
0.8222839355468778,1.3998535156249972,6.000921630859381,3.3729431152343707,3.6340576171874943,2.51983642578125,4.137298583984375,2.8377685546875,1.6187988281249943,0.6294311523437486,4.000512695312494,0.39487368774414033,0.18917385864257863
4.7451171875,0.2528137207031307,0.18321533203123863,2.903350830078125,3.08206787109377,2.480053710937497,1.4003540039062514,2.1792022705078153,2.173999023437503,0.16934814453124858,3.61248779296875,0.465433380126953,0.09914715576171851
1.2849670410156193,3.8526367187499915,1.9243713378906193,2.739392089843747,4.269091796875003,0.7762268066406364,1.1065124511718736,2.266714477539061,2.332965087890642,0.39349365234375,2.802996826171878,0.29634800720214827,0.6634683837890627
1.1877807617187557,4.331884765625006,11.65602416992187,0.21090393066406676,4.6988525390625,4.612902832031253,3.1404907226562457,4.602178955078131,4.174462890624994,1.4254882812499972,8.938226318359384,0.013998535156249936,0.06131976318359378
0.21224365234375853,7.288464355468761,1.5365661621093665,2.2237396240234446,4.899462890625003,0.8940856933593722,2.669586181640625,5.737445068359378,0.7247314453125,0.2908264160156264,9.64736938476564,0.10425482177734491,0.5065140075683594
7.836828613281256,4.74755859375,4.654632568359375,0.9094787597656264,6.991735839843756,1.1451477050781307,4.070971679687503,4.3266754150390625,1.5508422851562358,0.5491577148437514,6.9973388671875085,0.527791595458984,0.5302352294921873
2.5657592773437443,3.683654785156236,2.7356811523437443,0.6411621093750028,1.1998046875000057,0.7573425292968636,2.6025024414062443,1.4244506835937543,1.7933715820312557,2.37298583984375,0.464080810546875,0.35042321777343766,0.07902322387695371
1.0513488769531278,1.4722229003906193,2.125109863281253,0.6321685791015739,1.6216308593750028,0.8804870605468835,1.924652099609375,2.477795410156247,0.9354736328125028,1.6626831054687514,0.8035217285156477,1.0212744445800777,1.6317121887207033
1.6949523925781307,4.127337646484378,1.669708251953125,3.0457611083984375,0.764605712890642,1.1902221679687415,0.5570190429687472,0.5178863525390653,0.40150756835937784,1.0341003417968793,3.7269836425781193,0.25658416748046875,0.7163063049316403
3.5841308593750085,2.206835937500003,0.9885620117187415,0.36732788085937074,3.767565917968767,1.653106689453125,3.8100952148437557,2.3331176757812457,0.5709228515625,1.45550537109375,1.361126708984358,0.04601565551757769,0.9498150939941414
0.08505859375000568,2.6592224121093864,2.537811279296875,3.1241607666015625,3.009136962890622,0.4244384765625,3.3528686523437443,0.8431213378906293,1.1476501464843807,0.1441345214843679,0.04359130859374716,0.6543291320800781,0.753856018066406
8.778454589843761,6.131701660156239,7.445635986328114,2.5069519042968764,12.984729003906224,5.534960937500003,1.1270690917968835,4.81607360839844,3.7853759765624915,0.901611328125,1.9306884765625085,0.43684515380859423,0.3715280151367182
3.08443603515623,8.258886718750006,4.359301757812503,0.11351623535156818,3.5086914062500085,1.7754699707031278,4.459118652343747,2.773059082031253,0.3362426757812358,1.8049255371093764,9.345507812500003,0.5693818359375005,0.22312960815429683
1.1042236328124915,0.109619140625,0.6543395996093722,5.907736206054686,0.5409606933593807,2.7376464843749915,1.5146606445312472,0.3350616455078139,1.7752197265625114,3.1850158691406207,2.0768554687500114,0.5817310333251955,0.051934814453124645
6.795178222656233,6.014062499999994,5.958105468750006,2.7892395019531264,1.3022705078125085,1.1888305664062528,9.263293457031253,0.35097961425780966,1.029296875,1.1866821289062486,3.4042724609375057,0.8020233764648435,1.4132004089355465
2.234509277343747,2.2777954101562585,2.4038635253906193,1.4718566894531264,1.40792236328123,5.624853515625006,3.0923217773437486,3.429269409179689,5.973870849609355,4.804370117187503,4.552392578124994,0.6176352844238275,0.7089677124023437
