"Waist Circumference, Pref (mm)",Chest Circumference (mm),Neck Base Circumference (mm),"Hip Circumference, Maximum (mm)",Crotch Height (mm),Thigh Circumference (mm),Shoulder Breadth (mm),"Waist Height, Preferred (mm)",Arm Length (Shoulder to Wrist) (mm),Chest Girth (Chest Circumference at Scye) (mm),"Ankle Ht Rt (Malleolus, Lateral) (mm)",Malleolus Med Rt (mm)
1.2495239257812472,0.48035888671874716,1.9476379394531165,2.5690673828125057,0.5947448730468778,1.269561767578132,2.9877258300781193,0.07255249023438637,0.6630432128906278,2.8537048339843807,0.10842285156250053,0.05459060668945348
3.4752563476562557,2.7195678710937727,0.18867797851562784,2.5114074707031193,2.453076171874997,2.7094787597656236,2.1678985595703253,4.209082031250006,1.047058105468757,2.599670410156236,0.40113613891601574,0.056008911132812145
2.132464599609378,0.5821777343750085,1.8619567871093636,2.7829650878906165,0.5723876953125,0.6438964843749986,0.5385803222656236,0.19605712890623295,1.4056152343750057,3.6648925781250057,0.6807516479492186,0.5188627929687506
1.471923828125,1.4915344238281278,1.3996734619140625,1.7943481445312557,0.7608825683593778,0.34163208007812784,0.6441497802734375,3.6068542480468864,6.159265136718751,0.5117675781250028,0.36971719360351596,0.14615679931640635
0.51611328125,5.975329589843767,3.7587646484374986,3.579882812500003,3.754748535156253,1.4657714843750043,1.2810699462890653,2.5806030273437557,3.470690917968753,2.5810791015624943,0.6912259216308598,1.0163788757324212
3.7838195800781307,2.286907958984358,0.09653625488281392,2.533752441406236,0.6845642089843835,3.3936523437499986,1.9539672851562528,1.5128540039062273,0.17116699218750142,0.8150390625000057,0.6798980712890623,0.018059539794922586
0.7523376464843778,1.1179565429687557,2.362445068359378,2.7040466308593807,5.965112304687494,0.6443725585937443,1.3362457275390582,5.5566162109374915,2.9289978027343793,3.9646362304687557,0.7706732482910157,0.1716420898437505
5.088665771484372,0.01809692382811079,1.6622039794921832,1.3441284179687614,1.6964294433593778,2.4493225097656293,0.2983947753906264,4.183044433593764,2.1379882812499886,0.22327880859376137,0.021770080566406058,1.001826293945312
2.5537658691406193,0.9949707031250057,2.3588897705078082,0.8798095703124886,1.9008239746093665,1.5648193359375,0.948709106445321,3.381256103515625,0.12732543945312358,1.4385009765624943,0.22952194213867205,0.9447639465332038
1.3118896484375,4.576672363281233,1.7134338378906264,0.7460571289062443,3.2844116210937386,0.7245239257812557,1.875262451171885,4.844580078125006,2.318713378906253,2.5061401367187557,0.19105474853515592,0.26039077758789375
7.8950134277343835,5.518218994140625,0.14490966796875426,0.6969116210937614,1.239776611328125,0.28886718749999574,0.20177001953124574,3.403503417968764,2.178009033203118,8.03435668945312,0.23286022949218843,0.27271954345703264
0.8307617187499972,8.065228271484358,2.5129455566406236,1.5153625488281222,5.065032958984375,2.287762451171872,1.9155395507812472,2.8899475097656193,2.177459716796875,0.9120849609375057,0.353566741943359,0.07633895874023544
0.554931640625,0.9381042480468835,1.1282958984375,0.6412780761718864,0.8647644042968778,0.8107055664062486,0.5336578369140597,3.612255859374997,0.11102294921875,1.7850158691406222,0.7405839233398437,0.984506988525391
3.5318054199218807,0.41450195312499716,0.7518646240234403,2.19039306640623,1.0242126464843722,2.013690185546885,0.8026855468749972,2.733325195312503,1.6122924804687528,3.84713134765623,0.6222058105468742,0.6381965637207037
1.036956787109375,3.2018066406250085,2.2446777343749957,0.5720275878906449,1.2993957519531136,0.7842041015625014,4.009204101562496,1.6775756835937443,0.32206420898437926,4.074414062499997,0.5341911315917969,0.2972175598144524
4.510119628906253,2.2837707519531136,1.1896423339843807,2.241412353515642,8.334429931640628,3.59368896484375,0.7517456054687486,9.999310302734386,1.8984741210937486,3.940930175781233,0.8889214782714845,0.3423131103515642
0.8782287597656193,1.0292480468749972,2.7467285156250014,6.096301269531253,2.906292724609372,2.986035156249997,2.407977294921878,2.352587890625003,1.3465637207031236,2.1897827148437585,0.8323117370605475,1.1312176513671863
1.9741882324218807,4.323071289062497,1.3737152099609347,1.730224609375,5.544335937499994,1.7167297363281264,1.4236358642578182,6.630401611328111,2.6408447265624986,4.7873779296875085,0.41584954833984344,0.24695498657226445
3.2911804199218864,1.6425048828125028,1.722381591796875,0.9139282226562386,3.777801513671875,1.1787109375,2.4093078613281165,2.54422607421877,4.775732421875006,2.835876464843764,0.1379852294921884,0.21830139160156392
0.07506713867188353,0.4805358886718807,2.7262817382812443,1.3246093750000085,0.33514404296875,0.8406433105468807,0.7191955566406207,0.45697021484375,0.5861938476562472,0.5252502441406364,0.10090698242187557,0.5463469238281249
0.25108032226562216,1.2236633300781108,3.589190673828128,0.8345947265625,4.653753662109381,1.0041992187500028,1.246612548828125,2.956524658203108,1.6879760742187457,2.4466430664062386,0.15758895874023438,0.7621231079101571
1.4760314941406278,2.7927917480468807,3.654733276367189,0.3652404785156449,3.2378784179687585,0.04404907226562216,0.018292236328129263,0.1846069335937699,3.3815979003906307,0.11931762695311932,0.055583953857421875,0.4086219787597658
1.0664611816406335,0.394561767578125,1.1433441162109403,1.607269287109375,7.674945068359378,0.10722656250000284,0.8010986328124972,7.8651367187500085,3.2603698730468764,1.2553588867187386,0.9076721191406252,0.6318801879882807
2.548126220703125,0.380157470703125,1.0991241455078153,1.3586608886718778,2.511761474609372,0.7878723144531179,1.974374389648439,5.7326721191406165,1.6158203124999986,1.5086853027343778,0.5641548156738283,0.0619354248046875
3.881634521484372,1.576904296875,0.4387878417968807,1.3302734374999972,1.5553100585937472,0.5262023925781278,1.5534027099609418,1.62451171875,0.003247070312497158,0.6564270019531193,0.018398284912109375,0.4089797973632816
15.212243652343759,2.834729003906247,2.289825439453125,6.675573730468756,5.837890625,2.0023864746093665,2.656045532226564,4.848852539062506,3.906445312499997,4.335693359375,0.22179702758789155,0.09658001708984187
5.2755065917968835,12.784014892578114,2.2726989746093764,1.2515136718750028,4.9645141601562415,2.765515136718747,1.0698272705078082,3.5525756835937443,2.7414794921875014,13.005364990234355,1.2075691223144522,0.36395187377929616
2.555255126953128,2.300366210937497,0.9750854492187528,1.0922119140625028,1.5058959960937415,1.7447265625000057,2.1927154541015597,0.5934692382812585,0.01318359375,0.1585693359375,0.65574526977539,1.0201124877929697
0.21031494140623863,0.11651000976564774,3.851818847656247,0.9047363281249972,2.4874084472656364,0.7019836425781207,1.4858428955078153,5.1886230468750085,1.9873168945312543,2.1435913085937415,0.5344415283203112,0.22354791259765783
1.5430541992187443,0.8243164062500057,0.659423828125,0.03388061523435226,7.1926208496093835,1.9324584960937514,1.8385894775390597,3.7918579101562386,1.281646728515625,1.626861572265625,0.46438827514648473,0.3945091247558592
0.07537231445311932,2.2169433593749943,4.713659667968749,1.1528930664062358,0.7572204589843778,6.130175781250003,1.795950317382811,0.9868530273437557,1.8213989257812528,1.8871826171875057,0.8914926452636713,0.980397918701172
0.20955200195312784,0.712432861328125,1.9126342773437486,1.6493713378906278,2.3876953125,1.626434326171875,1.1982269287109375,4.0116333007812415,1.355450439453115,1.1367431640624943,1.4574559326171874,0.4294383544921878
0.25572509765625284,0.22100219726561932,0.39562683105468466,2.1374450683593693,2.1537536621093807,2.0597961425781293,1.4861633300781278,3.071734619140628,0.5089965820312443,2.4023864746093864,0.15864944458007812,0.14700088500976527
1.2893554687500028,3.8597534179687614,0.7037170410156222,0.2142333984375,1.7944396972656307,2.3354125976562514,2.7209625244140625,0.6300781249999972,1.2397827148437415,0.12218017578123863,0.36963348388671946,0.5753005981445316
3.390277099609378,0.7451171875,1.6591308593750043,2.630419921875003,4.5099243164062415,2.1958374023437486,0.6546539306640753,9.933496093750009,0.49586181640626137,1.7131530761718778,0.9914475708007808,1.0819151611328124
3.7728637695312415,7.052001953125,0.037908935546880684,1.058746337890625,2.4554382324218835,3.174487304687503,0.387786865234375,1.2015747070312557,2.6773864746093707,5.371386718750003,0.10399398803710902,1.1473548889160154
0.004791259765625,3.536419677734372,3.7880981445312543,6.611712646484378,7.458172607421886,2.748992919921875,3.178964233398432,3.31768798828125,3.6493286132812415,0.740264892578125,0.07676086425781214,0.053702545166014914
9.31890258789062,0.25048828125,0.8032562255859403,2.9108032226562415,3.5051940917968665,0.5950561523437443,1.6148620605468835,3.487121582031236,0.9006164550781222,1.3554565429687386,0.3225778198242182,0.6758296813964844
3.095288085937497,3.263916015625,3.274557495117193,2.273175048828108,7.313775634765619,3.347912597656247,1.9447387695312557,8.373071289062494,0.11668090820312216,7.129736328125006,0.20601318359374954,1.3519823608398447
2.7144104003906193,1.5643005371093608,0.25588684082030966,0.5565551757812415,1.59613037109375,1.0909484863281236,1.8277435302734375,0.67041015625,2.8513916015625043,0.5310546875000028,0.22282791137695312,0.038806915283203125
3.0259155273437415,4.962145996093753,5.281851196289061,1.5930725097656193,4.655780029296878,0.6794555664062543,0.6978118896484418,4.928784179687511,1.6904113769531293,4.858050537109378,0.1754844055175786,0.21103491210937442
6.262127685546886,2.351318359375,1.7072998046875014,0.24525146484376137,0.7465698242187528,6.8219970703124915,2.8113037109375014,0.7471557617187727,2.5123657226562486,4.0477294921875,0.46411895751953125,0.8315010070800781
3.423858642578111,5.867480468750003,3.641693115234375,4.3790283203125,1.3903076171875028,0.9471008300781278,0.47576599121093466,2.2651306152343835,2.9095397949218835,2.2877563476562415,0.2647598266601561,0.05221328735351527
4.330310058593739,2.713610839843767,1.7935363769531136,1.1874511718750114,0.3676513671875057,0.93597412109375,1.5898284912109375,1.0809082031249915,3.637847900390632,1.4762207031250085,0.1946268310546877,0.2614938964843745
3.2994018554687727,3.6041625976562557,1.524252319335929,2.00323486328125,0.4003540039062443,3.918975830078125,1.3950775146484276,3.61395263671875,0.488616943359375,2.6201965332031136,0.4176969299316404,0.0275072631835922
0.28743286132812784,0.31157226562500284,0.6025939941406264,1.1005371093750114,1.6302246093749915,0.3781982421875014,2.039346313476564,1.9996582031249943,0.7934020996093736,0.22282104492188637,0.35346710205078136,0.4638598937988281
2.0016113281249943,2.9227661132812273,1.8512756347656136,4.174090576171878,0.76922607421875,4.628002929687504,1.1806274414062514,2.360705566406253,3.9845947265625057,2.78326416015625,0.005230682373047912,0.3239644470214831
1.0916748046875,0.5810424804687528,1.1725524902343736,2.261706542968767,0.26386718749999716,3.1266723632812514,0.3700927734374986,0.9505187988281278,1.9780090332031222,0.8209594726562415,0.209802947998047,1.1702265014648443
0.26958007812500284,3.2040161132812415,1.7571166992187486,3.0047241210937727,0.681396484375,0.13386230468749716,2.297219848632807,0.5082763671874915,2.694915771484375,2.4163818359375,0.22162219238281367,0.14851571655273332
0.9275939941406222,0.6966735839843778,1.4578033447265568,0.2781921386718693,1.4444396972656222,1.919677734375,0.6323913574218665,2.7929321289062443,1.3062561035156222,0.7414794921874943,0.6440818786621092,0.6066856384277344
1.633758544921875,3.3632568359375057,0.06071166992187216,3.6325134277343807,4.279461669921872,1.4902770996093793,2.959310913085936,4.551452636718764,1.7598022460937557,1.669683837890645,0.6873951416015629,0.9783842163085907
0.3366943359374943,2.2874755859375,0.24800415039062784,2.2647949218750085,2.871807861328122,3.6043273925781207,0.4130767822265611,4.609362792968739,1.5832641601562472,1.5246215820312443,0.40246801757812545,0.7029689636230483
3.729656982421872,2.5600036621093807,1.1947967529296903,3.6764892578125057,0.5614868164062585,2.699322509765622,0.33088989257812784,2.8719604492187614,1.3254028320312443,3.682147216796878,0.48539123535156214,0.009416198730468395
0.2841247558593665,2.004486083984375,2.3838775634765597,0.7090332031249886,4.016015624999994,0.9451782226562457,0.16879882812499858,1.98807373046877,1.5987731933593778,0.09611816406250284,0.9426263427734369,0.5269615478515632
0.367950439453125,3.0696472167968665,1.5732604980468778,3.9996520996093636,3.041241455078122,4.656097412109368,1.7326202392578125,3.881842041015645,0.42655639648437926,1.5595520019531222,0.6202148437500004,0.12092742919922017
1.4232299804687614,7.207043457031233,0.7031494140625014,0.36304931640623295,0.6526916503906222,1.1164184570312514,2.012847900390625,1.0152832031249943,0.5463806152343693,5.235949707031239,0.4523683776855467,0.16122171020507814
0.15844116210936932,0.6508666992187386,1.1237304687499972,0.5625854492187727,1.3943847656250057,3.2693664550781136,1.457223510742189,0.5120605468749915,0.4134155273437514,0.563000488281233,0.32364349365234446,0.4803871154785151
2.002886962890628,6.559124755859372,2.085348510742193,1.9116943359374972,1.348236083984375,0.05051879882812216,0.20263671875,1.6173095703125,2.2751403808593835,0.42189331054687784,0.8466443786621092,1.0172456054687515
3.2940002441406335,1.0799438476562386,2.3149871826171875,0.25532836914064205,0.49818115234374716,4.340588378906247,2.1926116943359375,0.3170104980468835,2.5986877441406264,2.39752197265625,0.3833267211914064,1.0753997802734379
1.4637878417968722,2.9942626953125,1.2557556152343778,3.010693359374997,3.3443847656249943,3.6963439941406193,1.059774780273436,2.88885498046875,3.0666259765624986,2.9124511718750057,0.5254631042480469,0.18132324218750018
2.664349365234372,0.8481689453124943,0.530007934570321,0.5742492675781108,1.4599853515624943,1.3753540039062528,3.1454101562500014,0.11264038085936079,4.573498535156254,1.2559814453125,0.03596191406249982,0.5130577087402344
8.447106933593759,5.007983398437503,2.53350830078125,0.12844238281249432,0.8490234374999943,4.176965332031251,2.746591186523439,0.23068847656250568,0.0653076171875,4.3575439453125,0.7052359619140631,0.5834768981933589
3.408660888671875,0.6573242187500057,0.5819732666015582,1.4999023437499943,0.357452392578125,2.6073852539062443,0.5473297119140597,0.6110351562499972,0.3174194335937486,2.113055419921892,0.08283691406249982,0.2321945190429684
1.7568847656249886,6.222705078124989,0.3521728515625,2.5197509765625057,4.658245849609372,2.8898071289062486,0.7628387451171861,0.5188842773437585,0.8911621093750028,8.120446777343744,0.8494664001464844,0.9316677856445299
2.9214721679687443,10.462231445312497,0.17317504882812784,0.0867919921875,2.592010498046875,0.4918457031250014,0.8145843505859389,1.5232177734374943,1.398651123046882,1.606921386718767,0.4124948425292967,0.43701336669921886
4.271563720703114,5.934002685546886,0.7898712158203125,0.7782470703125028,1.4561584472656364,2.737475585937503,0.7928436279296776,2.052807617187497,0.5137695312500057,5.259552001953111,0.03751190185546882,1.0467147521972677
1.3888305664062415,3.722229003906236,6.198376464843754,2.584912109374997,1.9045043945312443,1.9912475585937486,2.724151611328125,1.144439697265625,6.611193847656253,2.615234375,2.3439921569824227,0.7061296081542974
1.0931884765625028,1.1765502929687557,0.15917663574218466,3.7510009765624943,1.7204162597656278,7.888226318359372,0.021502685546884948,2.8188232421874915,2.3724304199218693,0.45356445312499716,0.1799804687499993,0.18527145385742116
4.886682128906244,0.6526367187500028,2.8386596679687486,2.7439941406250057,2.222552490234378,0.4891357421875,0.8734100341796918,0.04115600585936363,1.8776306152343736,1.3569702148437557,0.13084158325195272,0.4641932067871082
1.790777587890645,3.05657958984375,0.45824890136719176,2.603527832031233,5.998303222656247,4.0736083984375,1.0657989501953082,7.4757446289062415,1.1664978027343693,2.2453979492187415,0.43850482177734307,0.014750793457031008
2.177899169921872,1.4222839355468722,2.0756378173828125,4.609362792968767,4.508758544921875,2.3598571777343764,2.159686279296878,2.931469726562497,2.2252197265625,3.7628173828125,0.24690322875976545,0.4201232910156252
2.1251586914062415,1.6881469726562415,1.691162109375,0.8699340820312358,5.382922363281253,3.003570556640625,1.9855682373046832,2.677905273437503,1.6225402832031222,1.41943359375,0.32135482788085845,0.4851833190917958
0.4666992187500085,0.8003784179687585,1.6894805908203097,0.1925964355468892,0.4018005371093807,1.2268859863281278,0.6405395507812486,0.11873779296877274,0.7016967773437486,0.9275817871093608,0.01106542968749924,0.13140646362304587
2.8910339355468864,0.6198913574218778,0.994140625,0.39661865234376137,0.728057861328125,0.567840576171875,1.7314819335937486,4.037463378906239,3.122973632812503,1.7358520507812472,0.24255111694335874,1.0531936950683605
1.3817016601562528,4.099310302734352,0.7882293701171932,5.516986083984378,0.6696350097656278,4.727288818359369,0.20020446777343892,3.856927490234355,0.9778991699218693,3.5187744140625057,0.3114288330078123,0.2892791748046868
6.527911376953128,0.3762512207031108,2.3947387695312514,0.5519592285156278,1.4145263671875057,0.2304992675781321,0.7998809814453125,4.46634521484377,2.5143493652343736,0.173583984375,0.33649050903320443,0.467995849609375
1.5765930175781335,0.39802246093749716,1.5523681640625,2.004888916015645,0.8733093261718778,1.201171875,0.8227447509765611,0.44630126953124716,1.8126586914062486,0.27381591796876137,0.054449462890625355,0.07753829956054581
2.906341552734375,1.0472351074218693,3.0861236572265582,0.238800048828125,5.279022216796875,0.3887084960937486,1.4978057861328153,4.927746582031233,3.594635009765632,3.6122802734374915,0.9584838867187493,0.10551071166992188
0.9082092285156165,0.050726318359380684,0.3096466064453125,1.7848144531250085,3.682098388671875,0.8428405761718736,1.4699249267578125,2.773791503906253,2.237109375000003,1.8422180175781193,0.21243499755859396,0.21464413452148534
0.9066711425781335,1.2793151855468778,0.6944976806640639,1.7078186035156193,3.599456787109375,3.4927001953125014,1.1436126708984418,3.742175292968767,2.9569946289062514,2.5753112792968835,0.011202239990233842,0.1904848022460941
0.9945678710937642,5.36651611328125,0.527130126953125,0.36955566406248863,3.2336486816406307,0.474090576171875,0.17802124023436505,0.44343872070312784,1.70654296875,1.9593627929687614,0.2444664001464849,0.06835479736328143
3.4843078613281193,4.179895019531244,4.652624511718749,1.202893066406233,2.8228332519531136,1.6138793945312386,0.6831451416015568,2.298583984375,4.446929931640625,6.485852050781261,0.22535870361328136,0.27286837768554584
11.415209960937503,3.729357910156253,0.6817443847656293,4.8814941406250085,5.466888427734375,1.2382995605468778,0.7547576904296847,8.789196777343761,1.1274780273437486,1.6652587890624915,0.7241065979003904,0.5726943969726559
4.330426025390622,2.142333984375,2.3042755126953125,2.986511230468764,1.283355712890625,2.80035400390625,0.044500732421866473,1.2924560546874915,2.1215698242187386,2.8677001953125085,0.16427728271484376,1.294842407226561
1.9408081054687472,4.350726318359378,2.964404296875003,4.445605468750003,2.410168457031233,3.6210266113281193,1.9776153564453125,4.929833984374994,0.5451904296874943,6.17403564453123,0.4121324462890623,1.432656372070312
1.1167785644531136,2.402880859375003,0.46280212402344034,3.2027343750000057,4.375079345703128,3.801116943359368,4.01676940917968,0.933361816406233,0.7219787597656335,0.7483276367187557,0.18492639160156354,0.5016876220703121
1.4298461914062415,0.1890869140625,1.700213623046885,1.0992187499999915,0.33717041015624716,0.7186157226562528,0.3994812011718736,2.619689941406236,0.019842529296866473,0.43952636718749716,1.917564361572266,1.2099993896484378
3.0642456054687557,6.50848388671875,0.20776062011718466,3.230651855468764,4.191815185546872,4.802087402343751,0.8989807128906264,0.26024169921876705,1.85205078125,5.719189453124997,0.009965515136718395,0.17574081420898402
2.5428833007812557,5.197613525390651,1.0101043701171903,8.170080566406241,0.8182556152343778,6.351794433593746,1.5042602539062457,3.1084350585937415,2.169818115234378,2.395831298828128,0.872255065917968,0.15729653930664078
0.989959716796875,7.41302490234375,2.2557098388671832,1.7460449218749972,0.3887268066406335,1.6204711914062457,0.2688049316406307,4.444677734375006,3.110687255859368,2.5874877929687585,0.793249450683593,0.28982772827148295
2.183117675781233,1.8579223632812472,1.178253173828125,1.3677978515625,0.3468383789062415,2.3225463867187486,1.5413574218749986,2.772937011718753,2.0695617675781293,0.2283325195312358,0.07624557495117124,0.42870321655273536
2.0349975585937585,0.9123046874999972,0.7499755859374986,5.480816650390622,3.1505981445312585,4.280743408203122,0.03296203613280824,5.1242431640624915,2.4422607421875,0.732653808593767,0.47818161010742166,0.19312295532226287
3.2687744140624915,4.901995849609378,1.9215057373046847,2.3969665527343835,0.3220153808593835,4.46929931640625,1.0859222412109375,1.2764465332031136,3.9937622070312457,5.616552734375006,0.3920816040039057,0.5387676391601559
6.409875488281244,5.520025634765631,3.9555633544921918,4.86724853515625,1.5665039062500057,0.2911010742187514,3.889813232421872,0.6101318359374943,3.5476440429687415,6.1678100585937585,0.7000242919921877,0.32589553833007834
4.378649902343753,5.484204101562497,1.6769226074218722,0.6084533691406193,5.470867919921886,5.325946044921871,3.7196899414062514,5.9961791992187585,1.4646118164062472,6.7226623535156165,0.512773040771485,0.5978216857910166
0.6331970214843778,3.57965087890625,0.7142669677734403,4.1380615234375,1.4313293457031335,2.3811584472656193,2.1443939208984375,1.8173583984375057,1.8688842773437528,2.142651367187497,0.08730108642578038,0.5416473083496101
0.39085693359373863,1.6998779296875028,2.1667755126953097,2.2480224609375057,1.6443725585937443,3.24932861328125,1.0119476318359375,1.8317810058593693,3.436004638671875,1.3480285644531165,0.10232901000976469,2.0473767700195307
2.5400207519531364,1.3584960937499915,1.2570251464843736,1.6217712402343807,3.5232482910156193,0.3411499023437514,1.9541076660156307,2.0862670898437585,1.3650146484375085,3.8519042968750057,0.353229675292968,0.5312210083007809
1.9828918457031222,0.881622314453125,0.4813629150390639,1.2688476562500028,4.235339355468753,0.5950256347656193,3.5526153564453224,5.442327880859352,1.57879638671875,3.1046264648437614,0.24187927246093732,0.5306602478027349
0.4062133789062585,3.2967163085937727,2.7583160400390625,2.1042968749999886,0.230926513671875,1.8434570312500043,4.760711669921868,1.3334228515625028,1.8086486816406193,0.037207031250005684,0.8313150634765636,1.0670568237304696
0.2637390136718807,0.08984375,1.2631042480468793,1.8612731933593807,1.5955810546875,2.852313232421878,1.0461456298828153,1.4805541992187585,2.4260986328125043,0.7590393066406449,0.7205322265624998,0.3790405273437507
2.034008789062497,8.188623046874994,1.8178375244140597,2.660888671875,7.1410156250000085,0.8794311523437486,0.7569061279296889,1.5112915039062358,0.7306335449218722,5.245007324218747,0.23898544311523384,0.2259590148925792
4.678759765625003,6.486499023437503,0.5624786376953139,1.6865844726562358,2.828082275390628,0.6634704589843778,1.5843963623046875,3.90240478515625,3.6529907226562486,3.965258789062503,0.4749122009277338,0.7854641723632785
3.43072509765625,1.543426513671875,1.592428588867186,0.45391235351564774,0.34223632812499716,0.5980102539062528,0.4890594482421946,2.47513427734377,0.109344482421875,0.7743591308593807,0.49243194580078153,0.4483022460937516
4.991851806640625,6.118457031250003,1.099050903320311,0.6236389160156364,4.925372314453128,2.423492431640632,0.0121917724609375,0.35197753906248863,0.22011108398438495,7.38897705078125,0.15610809326171893,1.1224220275878913
2.4523071289062557,8.87670288085937,1.3034729003906236,1.7421813964843693,0.11441650390625568,1.2967773437500014,0.5166687011718807,1.7806518554687614,0.23370361328125,2.841107177734358,0.17282180786132795,0.3432426452636719
0.5912963867187528,4.124218749999997,1.762432861328115,0.2514892578124943,1.0593505859374943,2.5095642089843793,0.7693145751953168,5.139697265625003,2.5210449218749886,1.8700317382812415,0.16032510375976639,0.26277868652343805
0.3897155761718807,2.369793701171872,3.2496429443359247,2.191510009765622,4.661120605468739,1.6041198730468835,0.09984130859375284,2.294140624999997,2.454455566406253,0.8581298828125057,0.4252786560058599,0.4576149291992184
