"Waist Circumference, Pref (mm)",Chest Circumference (mm),Neck Base Circumference (mm),"Hip Circumference, Maximum (mm)",Crotch Height (mm),Thigh Circumference (mm),Shoulder Breadth (mm),"Waist Height, Preferred (mm)",Arm Length (Shoulder to Wrist) (mm),Chest Girth (Chest Circumference at Scye) (mm),"Ankle Ht Rt (Malleolus, Lateral) (mm)",Malleolus Med Rt (mm)
2.698535156250003,0.47453613281248863,0.32185058593750426,2.305633544921875,2.479174804687503,1.1258300781249986,0.4053405761718736,0.7503417968750057,2.713409423828132,2.10845947265625,0.13797854614257776,0.6346148986816402
0.7362426757812415,1.7980712890625057,0.2711242675781236,0.0604248046875,4.114672851562503,0.5087524414062514,4.007382202148442,5.021655273437503,3.3384033203124943,3.8321166992187585,0.8063194274902346,0.7452812194824219
0.3977722167968665,1.8207153320312415,0.6672210693359375,1.5030090332031136,1.585418701171875,1.7531250000000043,0.3201660156249986,3.3917480468749943,2.406390380859378,0.779754638671875,0.6019428405761715,0.5035370483398438
6.4088073730468835,2.098950195312497,0.8875366210937514,2.0086791992187614,1.60162353515625,3.4479736328125057,3.0192626953124986,1.5767456054687443,1.5299926757812443,1.1714843750000057,0.02431112670898461,0.8197846069335952
10.133679199218747,6.196588134765619,3.3777984619140753,0.31633300781250284,2.539093017578125,0.6209350585937514,1.401052856445311,2.0057617187500085,1.0273986816406193,4.966870117187497,0.8331874999999993,0.9515663757324209
3.961718750000003,3.1285522460937614,3.3937438964843736,0.12283325195311079,1.9071228027343778,0.04672851562499858,3.123382568359375,2.259539794921892,0.10206298828124716,3.0945190429687557,0.6558954162597663,0.6283594665527339
1.1077026367187557,6.192492675781239,1.7027008056640653,2.9540161132812557,7.958764648437494,5.336456298828118,2.9843475341796903,11.68890380859375,1.3371948242187486,12.040197753906241,0.38750610351562464,0.3595413208007816
0.9346374511718807,12.348657226562509,0.8776519775390597,4.353894042968761,2.1822570800781307,4.999316406250003,0.20731201171874858,2.3626647949218835,1.1004089355468807,6.875341796875006,0.20144067382812558,1.2416275939941404
1.0309997558593835,6.542395019531227,3.17559814453125,2.661633300781233,2.1507629394531307,1.8849670410156278,0.24559631347655397,2.1165832519531165,2.39666748046875,3.584484863281233,0.9376045227050778,0.8857986450195305
1.82440185546875,0.23964233398437784,1.6812988281250014,1.708538818359358,7.642840576171878,1.8730590820312472,1.4730285644531307,4.119592285156244,6.202679443359372,1.6291259765624915,0.6260656433105458,0.699529815673829
0.040289306640630684,3.6766479492187614,1.7252197265625,1.5487243652343778,2.844378662109378,1.3474670410156193,1.5579040527343722,2.4027526855468864,1.1142089843749972,0.839385986328125,0.48463363647460955,0.09405670166015678
1.9275634765624972,0.8771423339843807,0.6198364257812514,2.141186523437497,2.063275146484372,2.4660705566406307,0.4117218017578139,0.9428222656249972,2.899517822265622,2.429431152343753,0.7990437011718754,0.388953308105469
5.149420166015631,4.550445556640625,0.7182861328125014,0.18721313476564205,4.6791015625000085,0.37572021484375284,1.0031372070312443,7.687762451171878,0.9152282714843807,2.680316162109378,0.22623672485351598,0.23504409790039027
0.14665527343750284,8.875634765624994,2.1831115722656307,2.3417602539062443,4.131011962890625,6.2286376953125,1.3957275390624986,0.6697265624999886,2.9139038085937585,8.790551757812494,0.16255090332031408,0.525703674316409
5.04266357421875,4.829473876953131,0.32214050292968466,3.912854003906233,1.8818786621093722,3.958200073242182,0.17724609375,1.7321228027343807,1.5703674316406193,3.847729492187497,0.5038597106933596,0.5824996948242189
2.63555908203125,3.8316894531250085,1.4896270751953153,5.549304199218739,0.8165344238281307,7.384442138671872,0.3014617919921889,0.8091552734374972,2.958221435546875,2.650830078124997,0.5184989929199224,0.7370918273925788
1.3478576660156278,3.8809265136718807,1.2921142578125,0.5340087890624972,2.230664062499997,1.8401977539062528,0.04860229492187784,2.2802978515625085,0.17042846679687784,0.22999267578123295,0.13262252807617259,0.7688369750976562
4.281262207031261,1.967041015625,0.3491058349609375,0.16388549804688068,2.559887695312497,0.661846923828115,1.1473815917968793,3.9786254882812386,2.660675048828125,2.0363525390624915,0.21870797729492164,0.23985351562500057
0.14064941406249432,4.7742919921875,1.137460327148446,3.6449340820312273,4.332684326171872,2.2800964355468736,0.3015655517578111,0.2921386718749943,3.7449401855468807,5.8885253906249915,0.06642227172851545,0.6005889892578136
2.763214111328125,0.8779052734374915,0.07166137695313068,1.1626220703125085,0.16529541015624716,1.9471801757812486,0.369232177734375,0.028997802734352263,0.7142272949218835,3.302203369140628,0.2647941589355476,0.3164321899414064
0.14458007812500284,1.0591552734375114,1.3149566650390625,5.213055419921872,2.778472900390625,0.48809814453125,0.5450653076171861,0.12348022460935226,3.5548278808593707,0.8975769042968835,0.6666477050781259,0.7837632141113282
1.3060424804687472,0.5031249999999972,0.9841796875000028,1.4535095214843778,3.4332641601562557,1.9239929199218722,1.23443603515625,1.7520141601562358,4.008489990234374,3.2430908203124886,0.9864979553222648,0.06956347656250017
0.4929748535156335,2.800354003906236,0.589617919921885,4.864959716796875,2.374957275390628,2.0925659179687486,0.12356872558594034,1.521252441406233,3.443756103515625,4.402172851562497,0.08627136230468668,2.028318786621094
2.6552978515624943,2.308178710937497,1.8558227539062528,1.4495361328124972,0.5532653808593722,0.4906066894531236,1.8399291992187443,1.29351806640625,0.35260009765625,0.6564392089843807,0.05874938964843768,0.14455642700195348
5.219976806640631,1.65506591796877,0.21546630859375426,3.6243896484375,2.049273681640628,3.2531066894531264,1.8928710937500028,4.6664062500000085,1.4718505859374957,2.123797607421878,0.6939446716308595,0.02372055053710831
3.040722656249997,2.8053222656250085,1.983062744140625,2.5554443359374943,0.8716064453124943,0.25260620117187216,1.339089965820314,0.17076416015623863,0.7278015136718778,5.964697265625006,0.867494049072266,0.4868536682128912
0.2863525390625057,1.8135437011718807,0.8459899902343722,0.5010253906250028,0.976409912109375,1.0218749999999943,1.0427490234375014,4.820147705078114,5.600433349609375,0.9807861328124972,0.3851499328613279,0.1476046447753916
3.082458496093764,3.373522949218767,2.647778320312497,3.5087524414062443,4.5216430664062415,1.619842529296875,1.3290374755859418,1.9554809570312273,4.121020507812503,2.0416625976562273,0.5716984863281249,0.8991196594238282
4.52337646484375,2.071612548828128,0.5366882324218736,3.874951171874997,1.184814453125,3.0961547851562514,1.682199096679689,1.6637939453124915,0.5221252441406321,1.1273559570312557,0.6676521301269531,0.0045349121093742895
0.920135498046875,1.664947509765625,2.926470947265628,2.8924438476562386,6.635498046875,0.46548156738280966,1.7352233886718693,5.894763183593739,2.6761840820312557,4.776629638671878,0.9111777038574216,0.2947362670898457
6.54803466796875,0.48743896484376137,2.470022583007804,0.212982177734375,1.3641784667968722,1.8487609863281236,1.2394775390624986,2.5245361328125,2.7814575195312443,0.976776123046875,0.1398876037597656,1.0042425231933603
3.83182373046877,0.8869140624999972,1.3311645507812457,0.9062744140625085,2.287384033203125,4.05816650390625,0.19386596679688495,0.2087707519531108,1.7674621582031236,0.17086181640625853,0.11912002563476509,0.32978057861328125
0.2985595703125057,2.5321289062499943,1.8921997070312528,0.19420166015623863,1.1811767578124943,2.612933349609378,2.0003173828125043,1.7062255859375028,1.1991455078125028,1.507568359375,0.2214601745605469,0.22181961059570554
6.734179687500003,5.732995605468744,0.022518920898434658,0.4444335937500057,0.3889831542968665,1.3317932128906236,0.7540344238281236,2.631896972656236,1.4202758789062457,8.79666137695311,0.20150036621093736,0.1956855468750014
1.2990356445312443,11.301043701171878,2.366262817382811,2.1393066406249943,3.93597412109375,2.5658630371093736,0.2641235351562514,2.4306640625,1.90740966796875,2.075689697265645,0.39629516601562464,0.11739044189453018
3.6564880371093835,2.190032958984361,1.0439331054687528,0.17200927734374716,0.7730773925781307,0.4714416503906236,0.8056518554687457,3.993579101562503,0.3145385742187585,2.317565917968764,0.4710038452148435,0.8832939147949208
0.8417053222656392,1.60125732421875,0.29762573242187074,2.6939819335937614,1.6146789550781193,3.073199462890628,1.9257843017578153,1.3553588867187614,1.4349548339843778,7.1722045898437585,0.5835339355468747,0.7988548278808585
6.0362548828125,4.862628173828128,2.195077514648439,0.9163391113281136,1.7400939941406364,1.6777893066406264,2.233438110351557,3.7458862304687557,0.3235839843749986,4.591357421875003,0.4597198486328118,0.22155456542968732
